State,city_state,County,DMA,year,population
" AL","Huntsville, AL",MADISON,Huntsville-Decatur,2004,164570
" IN","Indianapolis, IN",MARION,Indianapolis,2012,834673
" IN","Indianapolis, IN",MARION,Indianapolis,2011,827400
" IN","Indianapolis, IN",MARION,Indianapolis,2010,821632
" IN","Indianapolis, IN",MARION,Indianapolis,2009,807584
" IN","Indianapolis, IN",MARION,Indianapolis,2008,800730
" IN","Indianapolis, IN",MARION,Indianapolis,2007,796611
" IN","Indianapolis, IN",MARION,Indianapolis,2006,792619
" IN","Indianapolis, IN",MARION,Indianapolis,2005,789250
" IN","Indianapolis, IN",MARION,Indianapolis,2004,787198
" FL","Jacksonville, FL",DUVAL,Jacksonville,2012,837790
" FL","Jacksonville, FL",DUVAL,Jacksonville,2011,829696
" FL","Jacksonville, FL",DUVAL,Jacksonville,2010,823280
" FL","Jacksonville, FL",DUVAL,Jacksonville,2009,813518
" FL","Jacksonville, FL",DUVAL,Jacksonville,2008,809891
" FL","Jacksonville, FL",DUVAL,Jacksonville,2007,805325
" FL","Jacksonville, FL",DUVAL,Jacksonville,2006,798494
" FL","Jacksonville, FL",DUVAL,Jacksonville,2005,786938
" FL","Jacksonville, FL",DUVAL,Jacksonville,2004,778078
" MO","Independence, MO",JACKSON,"Kansas City",2012,117243
" MO","Independence, MO",JACKSON,"Kansas City",2011,116805
" MO","Independence, MO",JACKSON,"Kansas City",2010,116855
" MO","Independence, MO",JACKSON,"Kansas City",2009,121180
" MO","Independence, MO",JACKSON,"Kansas City",2008,121212
" MO","Independence, MO",JACKSON,"Kansas City",2007,120942
" MO","Independence, MO",JACKSON,"Kansas City",2006,119828
" MO","Independence, MO",JACKSON,"Kansas City",2005,118967
" MO","Independence, MO",JACKSON,"Kansas City",2004,117921
" TN","Knoxville, TN",KNOX,Knoxville,2012,182129
" TN","Knoxville, TN",KNOX,Knoxville,2011,180608
" TN","Knoxville, TN",KNOX,Knoxville,2010,178967
" TN","Knoxville, TN",KNOX,Knoxville,2009,185100
" TN","Knoxville, TN",KNOX,Knoxville,2008,184704
" TN","Knoxville, TN",KNOX,Knoxville,2007,183486
" TN","Knoxville, TN",KNOX,Knoxville,2006,181876
" TN","Knoxville, TN",KNOX,Knoxville,2005,180140
" TN","Knoxville, TN",KNOX,Knoxville,2004,178124
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2012,123499
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2011,122366
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2010,121510
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2009,114915
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2008,113781
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2007,113576
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2006,114222
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2005,112041
" LA","Lafayette, LA",LAFAYETTE,"Lafayette (LA)",2004,112152
" MI","Lansing, MI",INGHAM,Lansing,2012,114280
" MI","Lansing, MI",INGHAM,Lansing,2011,114308
" MI","Lansing, MI",INGHAM,Lansing,2010,114344
" MI","Lansing, MI",INGHAM,Lansing,2009,113802
" MI","Lansing, MI",INGHAM,Lansing,2008,114117
" MI","Lansing, MI",INGHAM,Lansing,2007,114670
" MI","Lansing, MI",INGHAM,Lansing,2006,115298
" MI","Lansing, MI",INGHAM,Lansing,2005,116246
" MI","Lansing, MI",INGHAM,Lansing,2004,117487
" TX","Laredo, TX",WEBB,Laredo,2012,245487
" TX","Laredo, TX",WEBB,Laredo,2011,241207
" TX","Laredo, TX",WEBB,Laredo,2010,237059
" TX","Laredo, TX",WEBB,Laredo,2009,226124
" TX","Laredo, TX",WEBB,Laredo,2008,220801
" TX","Laredo, TX",WEBB,Laredo,2007,215789
" TX","Laredo, TX",WEBB,Laredo,2006,210841
" TX","Laredo, TX",WEBB,Laredo,2005,205770
" TX","Laredo, TX",WEBB,Laredo,2004,200502
" NV","Henderson, NV",CLARK,"Las Vegas",2012,265068
" NV","Henderson, NV",CLARK,"Las Vegas",2011,259916
" NV","Henderson, NV",CLARK,"Las Vegas",2010,257868
" NV","Henderson, NV",CLARK,"Las Vegas",2009,256445
" NV","Henderson, NV",CLARK,"Las Vegas",2008,253693
" NV","Henderson, NV",CLARK,"Las Vegas",2007,249508
" NV","Henderson, NV",CLARK,"Las Vegas",2006,240515
" NV","Henderson, NV",CLARK,"Las Vegas",2005,231787
" NV","Henderson, NV",CLARK,"Las Vegas",2004,224191
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2012,305525
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2011,301291
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2010,296717
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2009,296545
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2008,292240
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2007,287263
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2006,283324
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2005,278313
" KY","Lexington-Fayette, KY",Lexington-Fayette,Lexinton,2004,274581
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2012,265709
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2011,262431
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2010,259152
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2009,254001
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2008,250939
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2007,247789
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2006,244653
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2005,242009
" NE","Lincoln, NE",LANCASTER,Lincoln-Hastings-Kearney,2004,239417
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2012,331645
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2011,328844
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2010,325503
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2009,340338
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2008,337152
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2007,335491
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2006,334830
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2005,337121
" CA","Santa Ana, CA",ORANGE,"Los Angeles",2004,339319
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2012,604924
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2011,600883
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2010,597738
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2009,566503
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2008,563119
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2007,562632
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2006,559709
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2005,559855
" KY-IN","Louisville-Jefferson County, KY-IN","Louisville-Jefferson County",Louisville,2004,558389
" TX","Lubbock, TX",LUBBOCK,Lubbock,2012,236262
" TX","Lubbock, TX",LUBBOCK,Lubbock,2011,233605
" TX","Lubbock, TX",LUBBOCK,Lubbock,2010,230622
" TX","Lubbock, TX",LUBBOCK,Lubbock,2009,225859
" TX","Lubbock, TX",LUBBOCK,Lubbock,2008,221248
" TX","Lubbock, TX",LUBBOCK,Lubbock,2007,218946
" TX","Lubbock, TX",LUBBOCK,Lubbock,2006,216199
" TX","Lubbock, TX",LUBBOCK,Lubbock,2005,213089
" TX","Lubbock, TX",LUBBOCK,Lubbock,2004,210849
" WI","Madison, WI",DANE,Madison,2012,240097
" WI","Madison, WI",DANE,Madison,2011,237037
" WI","Madison, WI",DANE,Madison,2010,233622
" WI","Madison, WI",DANE,Madison,2009,235419
" WI","Madison, WI",DANE,Madison,2008,231840
" WI","Madison, WI",DANE,Madison,2007,228776
" WI","Madison, WI",DANE,Madison,2006,225765
" WI","Madison, WI",DANE,Madison,2005,223440
" WI","Madison, WI",DANE,Madison,2004,221513
" TN","Memphis, TN",SHELBY,Memphis,2012,659537
" TN","Memphis, TN",SHELBY,Memphis,2011,655816
" TN","Memphis, TN",SHELBY,Memphis,2010,652479
" TN","Memphis, TN",SHELBY,Memphis,2009,676640
" TN","Memphis, TN",SHELBY,Memphis,2008,676660
" TN","Memphis, TN",SHELBY,Memphis,2007,679404
" TN","Memphis, TN",SHELBY,Memphis,2006,682024
" TN","Memphis, TN",SHELBY,Memphis,2005,680515
" TN","Memphis, TN",SHELBY,Memphis,2004,681573
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2012,125497
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2011,123699
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2010,121434
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2009,126518
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2008,125763
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2007,125776
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2006,127739
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2005,129070
" FL","Coral Springs, FL",BROWARD,"Miami-Fort Lauderdale",2004,128471
Midwest,Midwest,Midwest,Midwest,2012,67336.9
Midwest,Midwest,Midwest,Midwest,2011,67152.6
Midwest,Midwest,Midwest,Midwest,2010,66974.7
Midwest,Midwest,Midwest,Midwest,2009,66836.9
Midwest,Midwest,Midwest,Midwest,2008,66595.6
Midwest,Midwest,Midwest,Midwest,2007,66359.2
Midwest,Midwest,Midwest,Midwest,2006,66082.1
Midwest,Midwest,Midwest,Midwest,2005,65806.4
Midwest,Midwest,Midwest,Midwest,2004,65587.7
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2012,599114
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2011,597570
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2010,595120
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2009,605013
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2008,604179
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2007,602656
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2006,602782
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2005,601983
" WI","Milwaukee, WI",MILWAUKEE,Milwaukee,2004,601081
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2012,392913
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2011,388277
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2010,383083
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2009,385378
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2008,381978
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2007,378877
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2006,375766
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2005,375512
" MN","Minneapolis, MN",HENNEPIN,"Minneapolis-St Paul",2004,375354
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2012,194848
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2011,194762
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2010,195222
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2009,193205
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2008,192769
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2007,191671
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2006,191911
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2005,190078
" AL","Mobile, AL",MOBILE,Mobile-Pensacola,2004,191322
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2012,154334
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2011,152693
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2010,150807
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2009,144278
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2008,142705
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2007,141496
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2006,141875
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2005,143971
" CA","Salinas, CA",MONTEREY,Monterey-Salinas,2004,146200
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2012,204534
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2011,207441
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2010,205902
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2009,202124
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2008,202601
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2007,203688
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2006,203479
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2005,200537
" AL","Montgomery, AL",MONTGOMERY,Montgomery,2004,200419
" TN","Clarksville, TN",MONTGOMERY,Nashville,2012,143190
" TN","Clarksville, TN",MONTGOMERY,Nashville,2011,136375
" TN","Clarksville, TN",MONTGOMERY,Nashville,2010,133595
" TN","Clarksville, TN",MONTGOMERY,Nashville,2009,124565
" TN","Clarksville, TN",MONTGOMERY,Nashville,2008,120275
" TN","Clarksville, TN",MONTGOMERY,Nashville,2007,119582
" TN","Clarksville, TN",MONTGOMERY,Nashville,2006,114132
" TN","Clarksville, TN",MONTGOMERY,Nashville,2005,113421
" TN","Clarksville, TN",MONTGOMERY,Nashville,2004,108511
" LA","New Orleans, LA",ORLEANS,"New Orleans",2012,370011
" LA","New Orleans, LA",ORLEANS,"New Orleans",2011,360779
" LA","New Orleans, LA",ORLEANS,"New Orleans",2010,347900
" LA","New Orleans, LA",ORLEANS,"New Orleans",2009,354850
" LA","New Orleans, LA",ORLEANS,"New Orleans",2008,336644
" LA","New Orleans, LA",ORLEANS,"New Orleans",2007,288113
" LA","New Orleans, LA",ORLEANS,"New Orleans",2006,208548
" LA","New Orleans, LA",ORLEANS,"New Orleans",2005,455188
" LA","New Orleans, LA",ORLEANS,"New Orleans",2004,461915
" NJ","Elizabeth, NJ",UNION,"New York",2012,127014
" NJ","Elizabeth, NJ",UNION,"New York",2011,125959
" NJ","Elizabeth, NJ",UNION,"New York",2010,125338
" NJ","Elizabeth, NJ",UNION,"New York",2009,125285
" NJ","Elizabeth, NJ",UNION,"New York",2008,124401
" NJ","Elizabeth, NJ",UNION,"New York",2007,123689
" NJ","Elizabeth, NJ",UNION,"New York",2006,123626
" NJ","Elizabeth, NJ",UNION,"New York",2005,123582
" NJ","Elizabeth, NJ",UNION,"New York",2004,122789
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2012,228231
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2011,225352
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2010,223520
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2009,222455
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2008,220319
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2007,219132
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2006,218647
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2005,216570
" VA","Chesapeake, VA","CHESAPEAKE CITY","Norfolk-Newport News",2004,213247
Northeast,Northeast,Northeast,Northeast,2012,55776.7
Northeast,Northeast,Northeast,Northeast,2011,55600.5
Northeast,Northeast,Northeast,Northeast,2010,55380.6
Northeast,Northeast,Northeast,Northeast,2009,55283.7
Northeast,Northeast,Northeast,Northeast,2008,55060.2
Northeast,Northeast,Northeast,Northeast,2007,54879.4
Northeast,Northeast,Northeast,Northeast,2006,54710
Northeast,Northeast,Northeast,Northeast,2005,54598.2
Northeast,Northeast,Northeast,Northeast,2004,54514.3
" TX","Midland, TX",MIDLAND,Odessa-Midland,2012,119846
" TX","Midland, TX",MIDLAND,Odessa-Midland,2011,113929
" TX","Midland, TX",MIDLAND,Odessa-Midland,2010,111246
" TX","Midland, TX",MIDLAND,Odessa-Midland,2009,108668
" TX","Midland, TX",MIDLAND,Odessa-Midland,2008,105960
" TX","Midland, TX",MIDLAND,Odessa-Midland,2007,103339
" TX","Midland, TX",MIDLAND,Odessa-Midland,2006,101038
" TX","Midland, TX",MIDLAND,Odessa-Midland,2005,98626
" TX","Midland, TX",MIDLAND,Odessa-Midland,2004,97483
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2012,115867
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2011,113995
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2010,111430
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2009,109062
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2008,107316
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2007,105796
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2006,105206
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2005,101930
" OK","Norman, OK",CLEVELAND,"Oklahoma City",2004,100683
" NE","Omaha, NE",DOUGLAS,Omaha,2012,438188
" NE","Omaha, NE",DOUGLAS,Omaha,2011,435178
" NE","Omaha, NE",DOUGLAS,Omaha,2010,432672
" NE","Omaha, NE",DOUGLAS,Omaha,2009,454731
" NE","Omaha, NE",DOUGLAS,Omaha,2008,448050
" NE","Omaha, NE",DOUGLAS,Omaha,2007,442452
" NE","Omaha, NE",DOUGLAS,Omaha,2006,437523
" NE","Omaha, NE",DOUGLAS,Omaha,2005,432148
" NE","Omaha, NE",DOUGLAS,Omaha,2004,426549
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2012,250266
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2011,243798
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2010,239428
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2009,235860
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2008,232321
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2007,230239
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2006,224824
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2005,216501
" FL","Orlando, FL",ORANGE,"Orlando-Daytona Beach-Melbourne",2004,209401
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2012,115662
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2011,115328
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2010,114933
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2009,115520
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2008,114200
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2007,113726
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2006,113388
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2005,112921
" IL","Peoria, IL",PEORIA,Peoria-Bloomington,2004,112785
" PA","Allentown, PA",LEHIGH,Philadelphia,2012,119052
" PA","Allentown, PA",LEHIGH,Philadelphia,2011,118877
" PA","Allentown, PA",LEHIGH,Philadelphia,2010,118191
" PA","Allentown, PA",LEHIGH,Philadelphia,2009,107815
" PA","Allentown, PA",LEHIGH,Philadelphia,2008,107693
" PA","Allentown, PA",LEHIGH,Philadelphia,2007,107267
" PA","Allentown, PA",LEHIGH,Philadelphia,2006,106899
" PA","Allentown, PA",LEHIGH,Philadelphia,2005,106550
" PA","Allentown, PA",LEHIGH,Philadelphia,2004,106245
" AZ","Chandler, AZ",MARICOPA,Phoenix,2012,244961
" AZ","Chandler, AZ",MARICOPA,Phoenix,2011,240093
" AZ","Chandler, AZ",MARICOPA,Phoenix,2010,236794
" AZ","Chandler, AZ",MARICOPA,Phoenix,2009,249535
" AZ","Chandler, AZ",MARICOPA,Phoenix,2008,247214
" AZ","Chandler, AZ",MARICOPA,Phoenix,2007,244013
" AZ","Chandler, AZ",MARICOPA,Phoenix,2006,240096
" AZ","Chandler, AZ",MARICOPA,Phoenix,2005,231698
" AZ","Chandler, AZ",MARICOPA,Phoenix,2004,221170
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2012,306470
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2011,306132
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2010,305673
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2009,311647
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2008,312119
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2007,312322
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2006,313306
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2005,316206
" PA","Pittsburgh, PA",ALLEGHENY,Pittsburgh,2004,320394
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2012,108794
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2011,107549
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2010,105983
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2009,102295
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2008,100769
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2007,99041
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2006,97321
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2005,96253
" OR","Gresham, OR",MULTNOMAH,"Portland (OR)",2004,95367
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2012,178521
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2011,178243
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2010,178114
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2009,171909
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2008,171973
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2007,172229
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2006,172579
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2005,173981
" RI","Providence, RI",PROVIDENCE,"Providence-New Bedford",2004,175521
" NC","Cary, NC",WAKE,Raleigh-Durham,2012,145912
" NC","Cary, NC",WAKE,Raleigh-Durham,2011,141928
" NC","Cary, NC",WAKE,Raleigh-Durham,2010,136688
" NC","Cary, NC",WAKE,Raleigh-Durham,2009,136637
" NC","Cary, NC",WAKE,Raleigh-Durham,2008,129225
" NC","Cary, NC",WAKE,Raleigh-Durham,2007,121029
" NC","Cary, NC",WAKE,Raleigh-Durham,2006,113110
" NC","Cary, NC",WAKE,Raleigh-Durham,2005,107353
" NC","Cary, NC",WAKE,Raleigh-Durham,2004,103771
" NV","Reno, NV",WASHOE,Reno,2012,230718
" NV","Reno, NV",WASHOE,Reno,2011,228391
" NV","Reno, NV",WASHOE,Reno,2010,226493
" NV","Reno, NV",WASHOE,Reno,2009,219636
" NV","Reno, NV",WASHOE,Reno,2008,217564
" NV","Reno, NV",WASHOE,Reno,2007,214648
" NV","Reno, NV",WASHOE,Reno,2006,210918
" NV","Reno, NV",WASHOE,Reno,2005,206109
" NV","Reno, NV",WASHOE,Reno,2004,200377
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2012,210921
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2011,206622
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2010,204151
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2009,204451
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2008,202867
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2007,200655
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2006,198992
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2005,197915
" VA","Richmond, VA","RICHMOND CITY",Richmond-Petersburg,2004,197432
" NY","Rochester, NY",MONROE,"Rochester (NY)",2012,211137
" NY","Rochester, NY",MONROE,"Rochester (NY)",2011,211107
" NY","Rochester, NY",MONROE,"Rochester (NY)",2010,210602
" NY","Rochester, NY",MONROE,"Rochester (NY)",2009,207294
" NY","Rochester, NY",MONROE,"Rochester (NY)",2008,207348
" NY","Rochester, NY",MONROE,"Rochester (NY)",2007,207481
" NY","Rochester, NY",MONROE,"Rochester (NY)",2006,208205
" NY","Rochester, NY",MONROE,"Rochester (NY)",2005,209781
" NY","Rochester, NY",MONROE,"Rochester (NY)",2004,212297
" IL","Rockford, IL",WINNEBAGO,Rockford,2012,151013
" IL","Rockford, IL",WINNEBAGO,Rockford,2011,151942
" IL","Rockford, IL",WINNEBAGO,Rockford,2010,152938
" IL","Rockford, IL",WINNEBAGO,Rockford,2009,157280
" IL","Rockford, IL",WINNEBAGO,Rockford,2008,157266
" IL","Rockford, IL",WINNEBAGO,Rockford,2007,156400
" IL","Rockford, IL",WINNEBAGO,Rockford,2006,154230
" IL","Rockford, IL",WINNEBAGO,Rockford,2005,153063
" IL","Rockford, IL",WINNEBAGO,Rockford,2004,152968
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2012,158504
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2011,155837
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2010,153463
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2009,135285
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2008,132323
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2007,130011
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2006,128031
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2005,124495
" CA","Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2004,114935
" UT","Provo, UT",UTAH,"Salt Lake City",2012,115461
" UT","Provo, UT",UTAH,"Salt Lake City",2011,114684
" UT","Provo, UT",UTAH,"Salt Lake City",2010,112945
" UT","Provo, UT",UTAH,"Salt Lake City",2009,119775
" UT","Provo, UT",UTAH,"Salt Lake City",2008,118468
" UT","Provo, UT",UTAH,"Salt Lake City",2007,117791
" UT","Provo, UT",UTAH,"Salt Lake City",2006,116217
" UT","Provo, UT",UTAH,"Salt Lake City",2005,115135
" UT","Provo, UT",UTAH,"Salt Lake City",2004,111718
" TX","San Antonio, TX",BEXAR,"San Antonio",2012,1386305
" TX","San Antonio, TX",BEXAR,"San Antonio",2011,1359461
" TX","San Antonio, TX",BEXAR,"San Antonio",2010,1333953
" TX","San Antonio, TX",BEXAR,"San Antonio",2009,1373668
" TX","San Antonio, TX",BEXAR,"San Antonio",2008,1349274
" TX","San Antonio, TX",BEXAR,"San Antonio",2007,1323698
" TX","San Antonio, TX",BEXAR,"San Antonio",2006,1292082
" TX","San Antonio, TX",BEXAR,"San Antonio",2005,1258733
" TX","San Antonio, TX",BEXAR,"San Antonio",2004,1239011
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2012,253115
